,Classifier,State,County,Year,Mean AQI,Mean O3,Is California,Mean max
0,Santa Clarita,California,Los Angeles,2005,68.18956043956044,0.03166353846153846,True,0.05305769230769231
0,Santa Clarita,California,Los Angeles,2006,68.9060773480663,0.03343971270718232,True,0.054292817679558014
0,Santa Clarita,California,Los Angeles,2007,59.83471074380165,0.031663022038567495,True,0.05020661157024794
0,Santa Clarita,California,Los Angeles,2008,67.8434065934066,0.03425146703296703,True,0.05392582417582417
0,Santa Clarita,California,Los Angeles,2009,64.81994459833795,0.03323124930747923,True,0.05235734072022161
0,Santa Clarita,California,Los Angeles,2010,56.70245398773006,0.031407046012269936,True,0.049650306748466266
0,Santa Clarita,California,Los Angeles,2011,60.23867069486405,0.033129903323262835,True,0.051350453172205435
0,Santa Clarita,California,Los Angeles,2012,67.51366120218579,0.035188762295081964,True,0.05416120218579235
0,Santa Clarita,California,Los Angeles,2013,64.40273972602739,0.03642022191780822,True,0.05422191780821918
0,Santa Clarita,California,Los Angeles,2014,65.91922005571031,0.0366460557103064,True,0.054849582172701944
0,Santa Clarita,California,Los Angeles,2015,62.498591549295774,0.03541372112676057,True,0.05335774647887324
0,Santa Clarita,California,Los Angeles,2016,61.6448087431694,0.035526112021857924,True,0.05251092896174864
0,Santa Clarita,California,Los Angeles,2017,67.15342465753425,0.03632243835616438,True,0.054443835616438355
0,Santa Clarita,California,Los Angeles,2018,60.71232876712329,0.03439083835616438,True,0.05191780821917809
0,Santa Clarita,California,Los Angeles,2019,62.50696378830084,0.03518893593314763,True,0.05254317548746518
0,Santa Clarita,California,Los Angeles,2020,55.357142857142854,0.0350087967032967,True,0.04965934065934066
0,Fayetteville,North Carolina,Cumberland,2015,42.49132947976879,0.032711398843930636,False,0.044242774566473984
0,Fayetteville,North Carolina,Cumberland,2016,40.972093023255816,0.03274831162790698,False,0.043195348837209296
0,Fayetteville,North Carolina,Cumberland,2017,41.97285067873303,0.03452728054298642,False,0.04415837104072398
0,Fayetteville,North Carolina,Cumberland,2018,41.784140969163,0.03357423348017621,False,0.043528634361233484
0,Fayetteville,North Carolina,Cumberland,2019,42.31967213114754,0.03434081557377049,False,0.04458606557377049
0,Fayetteville,North Carolina,Cumberland,2020,35.742990654205606,0.03027855140186916,False,0.03847196261682243
0,Birmingham,Alabama,Jefferson,2000,45.75165562913907,0.024883864238410592,False,0.04181788079470199
0,Birmingham,Alabama,Jefferson,2001,36.817927170868344,0.020742927170868352,False,0.035943977591036416
0,Birmingham,Alabama,Jefferson,2002,40.153094462540714,0.022400661237785016,False,0.037905537459283385
0,Birmingham,Alabama,Jefferson,2003,32.02191780821918,0.01924243287671233,False,0.03309589041095891
0,Birmingham,Alabama,Jefferson,2004,31.84153005464481,0.020037196721311476,False,0.03284426229508197
0,Birmingham,Alabama,Jefferson,2005,40.17906336088154,0.022958895316804406,False,0.03860606060606061
0,Birmingham,Alabama,Jefferson,2006,43.64383561643836,0.025397421917808218,False,0.0412109589041096
0,Birmingham,Alabama,Jefferson,2007,44.479564032697546,0.02616607356948229,False,0.041574931880109
0,Birmingham,Alabama,Jefferson,2008,38.45303867403315,0.025075331491712708,False,0.0384060773480663
0,Birmingham,Alabama,Jefferson,2009,31.41225626740947,0.022292690807799442,False,0.03316434540389972
0,Birmingham,Alabama,Jefferson,2010,39.81643835616438,0.025219093150684928,False,0.03998904109589041
0,Birmingham,Alabama,Jefferson,2011,40.505494505494504,0.02607680494505495,False,0.04001373626373627
0,Birmingham,Alabama,Jefferson,2012,40.23876404494382,0.025793688202247193,False,0.04034831460674158
0,Birmingham,Alabama,Jefferson,2013,30.87878787878788,0.022123024793388426,False,0.033052341597796145
0,Birmingham,Alabama,Jefferson,2014,34.97191011235955,0.025194696629213486,False,0.036853932584269666
0,Birmingham,Alabama,Jefferson,2015,36.14049586776859,0.02524238567493113,False,0.03763085399449036
0,Birmingham,Alabama,Jefferson,2016,40.46835443037975,0.028548240506329113,False,0.041433544303797476
0,Birmingham,Alabama,Jefferson,2017,34.60294117647059,0.02460255882352941,False,0.03685000000000001
0,Birmingham,Alabama,Jefferson,2018,38.09798270893372,0.02728104322766571,False,0.03931700288184438
0,Birmingham,Alabama,Jefferson,2019,38.729559748427675,0.02752207232704403,False,0.03961006289308176
0,Birmingham,Alabama,Jefferson,2020,37.60775862068966,0.028667875000000002,False,0.03974137931034483
0,Rochester,New York,Monroe,1990,35.38186813186813,0.024455565934065934,False,0.03371978021978022
0,Rochester,New York,Monroe,1991,38.97229916897507,0.02632036288088643,False,0.03578670360110804
0,Rochester,New York,Monroe,1992,28.92507204610951,0.021472152737752163,False,0.02985590778097983
0,Rochester,New York,Monroe,1993,32.95879120879121,0.023711892857142855,False,0.03332417582417583
0,Rochester,New York,Monroe,1994,35.52876712328767,0.02508112054794521,False,0.03499726027397262
0,Rochester,New York,Monroe,1995,34.11780821917808,0.024395054794520553,False,0.03392876712328767
0,Rochester,New York,Monroe,1996,32.273972602739725,0.023936178082191784,False,0.03295068493150685
0,Rochester,New York,Monroe,1997,34.06849315068493,0.024761528767123293,False,0.033561643835616446
0,Rochester,New York,Monroe,1998,34.673972602739724,0.025649679452054795,False,0.034534246575342466
0,Rochester,New York,Monroe,1999,37.701107011070114,0.024981254612546123,False,0.03483025830258303
0,Rochester,New York,Monroe,2000,31.824512534818943,0.02414058774373259,False,0.032963788300835656
0,Rochester,New York,Monroe,2001,36.59615384615385,0.026441112637362638,False,0.0358956043956044
0,Rochester,New York,Monroe,2002,40.751381215469614,0.028439356353591162,False,0.037806629834254146
0,Rochester,New York,Monroe,2003,35.02216066481994,0.025865177285318557,False,0.03520775623268699
0,Rochester,New York,Monroe,2004,27.45689655172414,0.021515175287356324,False,0.029456896551724142
0,Rochester,New York,Monroe,2005,34.67590027700831,0.024410781163434907,False,0.034080332409972304
0,Rochester,New York,Monroe,2006,32.06575342465754,0.024755534246575346,False,0.03297534246575343
0,Rochester,New York,Monroe,2007,35.96132596685083,0.02638272375690608,False,0.03557458563535912
0,Rochester,New York,Monroe,2008,35.10233918128655,0.027118970760233917,False,0.03564327485380117
0,Rochester,New York,Monroe,2009,31.37912087912088,0.025251675824175826,False,0.03346153846153846
0,Rochester,New York,Monroe,2010,35.63333333333333,0.028719516666666667,False,0.03670277777777778
0,Rochester,New York,Monroe,2011,33.389240506329116,0.028218101265822783,False,0.034984177215189885
0,Rochester,New York,Monroe,2012,37.16164383561644,0.02894015342465753,False,0.03725479452054795
0,Rochester,New York,Monroe,2013,34.00550964187328,0.02868294214876033,False,0.035812672176308534
0,Rochester,New York,Monroe,2014,32.08815426997245,0.028016303030303027,False,0.0344159779614325
0,Rochester,New York,Monroe,2015,32.684357541899445,0.027269717877094975,False,0.03474022346368715
0,Rochester,New York,Monroe,2016,34.95068493150685,0.029037964383561647,False,0.03670684931506849
0,Rochester,New York,Monroe,2017,35.823699421965316,0.030224078034682078,False,0.037549132947976877
0,Rochester,New York,Monroe,2018,33.76338028169014,0.02820704507042254,False,0.035259154929577464
0,Rochester,New York,Monroe,2019,33.28291316526611,0.02876740896358544,False,0.035666666666666666
0,Rochester,New York,Monroe,2020,35.315018315018314,0.030777058608058606,False,0.03758974358974359
0,Grand Rapids,Michigan,Kent,1990,48.74883720930232,0.030279893023255813,False,0.04286511627906977
0,Grand Rapids,Michigan,Kent,1991,50.15348837209302,0.030674841860465117,False,0.04306511627906977
0,Grand Rapids,Michigan,Kent,1992,40.64673913043478,0.028316467391304345,False,0.03953260869565218
0,Grand Rapids,Michigan,Kent,1993,42.27777777777778,0.02969352222222222,False,0.040261111111111116
0,Grand Rapids,Michigan,Kent,1994,50.46195652173913,0.03185261956521739,False,0.044853260869565224
0,Grand Rapids,Michigan,Kent,1995,51.05978260869565,0.03280885869565218,False,0.04517934782608695
0,Grand Rapids,Michigan,Kent,1996,48.022222222222226,0.03304197222222222,False,0.043888888888888894
0,Grand Rapids,Michigan,Kent,1997,42.767955801104975,0.029728911602209942,False,0.04045303867403315
0,Grand Rapids,Michigan,Kent,1998,47.44021739130435,0.03222173369565217,False,0.04436413043478261
0,Grand Rapids,Michigan,Kent,1999,53.92934782608695,0.03653603804347826,False,0.04765760869565217
0,Grand Rapids,Michigan,Kent,2000,37.125,0.02829766847826087,False,0.037673913043478266
0,Grand Rapids,Michigan,Kent,2001,47.01086956521739,0.031861288043478264,False,0.043038043478260866
0,Grand Rapids,Michigan,Kent,2002,49.85164835164835,0.032324912087912085,False,0.044181318681318686
0,Grand Rapids,Michigan,Kent,2003,44.54891304347826,0.03124750543478261,False,0.04240217391304348
0,Grand Rapids,Michigan,Kent,2004,39.22826086956522,0.030012331521739127,False,0.03984239130434783
0,Grand Rapids,Michigan,Kent,2005,51.45652173913044,0.03512586413043478,False,0.046739130434782616
0,Grand Rapids,Michigan,Kent,2006,43.85326086956522,0.032867293478260874,False,0.042570652173913044
0,Grand Rapids,Michigan,Kent,2007,49.20108695652174,0.03524246195652174,False,0.045744565217391314
0,Grand Rapids,Michigan,Kent,2008,42.45652173913044,0.0335159402173913,False,0.04314130434782609
0,Grand Rapids,Michigan,Kent,2009,33.003649635036496,0.02625057664233577,False,0.034156934306569346
0,Grand Rapids,Michigan,Kent,2010,35.73972602739726,0.029216591780821914,False,0.037106849315068496
0,Grand Rapids,Michigan,Kent,2011,34.27945205479452,0.027590972602739728,False,0.035367123287671234
